day,rideable_type,num_trips
2022-05-30,docked_bike,2034
2022-06-03,classic_bike,7057
2021-11-19,classic_bike,883
2020-12-15,classic_bike,324
2022-07-26,docked_bike,666
2021-04-23,docked_bike,715
2023-07-09,classic_bike,6463
2022-06-11,docked_bike,1814
2021-11-04,classic_bike,1083
2023-04-01,classic_bike,715
2023-04-27,classic_bike,1776
2023-05-16,docked_bike,348
2022-10-04,classic_bike,2010
2023-05-31,classic_bike,2928
2022-07-17,docked_bike,867
2021-11-14,classic_bike,646
2021-05-28,classic_bike,1021
2021-11-03,classic_bike,1065
2021-07-23,docked_bike,1665
2023-04-29,docked_bike,341
2022-08-24,docked_bike,730
2021-03-13,docked_bike,1296
2021-03-22,docked_bike,936
2020-12-13,classic_bike,625
2021-11-27,classic_bike,687
2023-07-14,docked_bike,518
2021-11-22,classic_bike,569
2021-03-25,classic_bike,811
2023-03-04,classic_bike,840
2022-07-01,docked_bike,817
2021-12-29,docked_bike,135
2021-12-18,docked_bike,159
2022-01-24,classic_bike,93
2022-09-28,docked_bike,263
2021-04-26,docked_bike,996
2022-09-16,docked_bike,774
2022-05-01,docked_bike,439
2021-04-15,docked_bike,304
2021-10-19,classic_bike,2751
2022-09-08,docked_bike,534
2022-10-06,docked_bike,344
2022-07-29,classic_bike,5647
2021-03-21,docked_bike,2188
2020-12-04,classic_bike,530
2022-08-12,docked_bike,1145
2021-03-29,docked_bike,729
2021-06-14,docked_bike,1586
2022-09-21,docked_bike,549
2023-02-12,classic_bike,1243
2023-02-21,classic_bike,470
2022-09-25,docked_bike,660
2022-06-04,docked_bike,1290
2021-12-09,classic_bike,678
2023-06-18,docked_bike,801
2021-09-07,docked_bike,646
2022-05-04,docked_bike,262
2021-07-29,docked_bike,1446
2023-01-24,classic_bike,498
2023-05-24,classic_bike,2394
2021-11-16,classic_bike,802
2022-09-01,docked_bike,589
2022-05-12,docked_bike,855
2023-06-06,docked_bike,268
2022-01-03,classic_bike,174
2022-08-05,docked_bike,1171
2023-02-26,classic_bike,834
2023-07-16,docked_bike,843
2021-07-06,docked_bike,1423
2022-09-12,docked_bike,346
2022-06-25,docked_bike,919
2023-04-13,docked_bike,533
2022-05-18,docked_bike,286
2021-03-31,classic_bike,769
2021-09-09,docked_bike,768
2023-01-08,docked_bike,78
2021-11-24,classic_bike,761
2023-02-15,docked_bike,63
2023-06-15,docked_bike,304
2023-02-11,docked_bike,179
2021-01-04,classic_bike,226
2023-07-05,classic_bike,2228
2022-01-09,electric_bike,247
2023-03-09,classic_bike,466
2021-12-06,classic_bike,330
2023-06-13,docked_bike,72
2023-02-16,electric_bike,372
2021-03-19,docked_bike,324
2021-10-28,docked_bike,97
2023-01-26,docked_bike,19
2023-05-30,docked_bike,374
2021-03-14,docked_bike,371
2021-01-02,classic_bike,251
2021-12-30,classic_bike,559
2020-12-20,docked_bike,217
2021-03-28,docked_bike,607
2023-03-29,classic_bike,582
2023-06-11,docked_bike,201
2023-04-16,docked_bike,116
2022-08-23,docked_bike,696
2021-03-25,docked_bike,200
2021-02-03,classic_bike,188
2022-10-17,classic_bike,721
2020-12-08,classic_bike,336
2020-12-13,docked_bike,146
2020-12-11,docked_bike,65
2023-04-03,docked_bike,131
2021-10-21,docked_bike,242
2023-02-28,docked_bike,90
2021-12-26,classic_bike,528
2020-12-31,docked_bike,78
2021-11-04,docked_bike,214
2021-11-02,docked_bike,206
2021-01-03,electric_bike,216
2021-01-10,electric_bike,309
2023-01-30,classic_bike,157
2023-01-06,docked_bike,53
2021-01-28,classic_bike,161
2021-03-15,docked_bike,35
2023-02-17,classic_bike,256
2020-12-03,classic_bike,101
2022-01-16,docked_bike,67
2021-02-20,classic_bike,116
2021-02-20,electric_bike,65
2021-02-21,electric_bike,58
2021-01-17,classic_bike,250
2021-11-14,docked_bike,117
2021-12-16,docked_bike,119
2021-11-25,docked_bike,181
2023-04-07,docked_bike,243
2023-04-04,docked_bike,66
2021-11-22,docked_bike,111
2023-04-01,docked_bike,117
2023-03-26,docked_bike,167
2023-01-29,docked_bike,16
2023-02-22,docked_bike,16
2023-01-09,docked_bike,55
2022-05-06,docked_bike,109
2023-01-30,docked_bike,11
2021-01-21,docked_bike,52
2021-01-22,docked_bike,39
2023-01-25,docked_bike,22
2023-02-09,docked_bike,25
2020-12-24,docked_bike,23
2021-02-21,docked_bike,14
2021-02-09,electric_bike,30
2022-01-28,docked_bike,9
2023-02-03,docked_bike,10
2021-02-20,docked_bike,15
